Latitude (deg),Sea Floor (m),Sea Floor + Refraction (m),Mean Sea Level (m),Sea Floor Depth (m),Sea Floor + Refraction Depth (m),Refraction Depth % Decrease
-72.87860357,208.036087,208.412416,209.5168,1.480712964,1.104384037,-25.41538675
-72.87860358,207.9920349,208.3795595,209.5168,1.524765088,1.137240486,-25.41536432
-72.87860356,208.2287445,208.5561103,209.5168,1.288055493,0.960689713,-25.41550285
-72.87860355,208.3895264,208.6760301,209.5168,1.127273633,0.840769936,-25.41563011
-72.87860361,207.4557343,207.9795576,209.5168,2.061065747,1.537242421,-25.41516819
-72.87860979,208.2928314,208.6039098,209.5168,1.223968579,0.912890238,-25.41554957
-72.87860979,208.2990265,208.6085304,209.5168,1.217773511,0.908269622,-25.41555434
-72.8786098,208.258606,208.5783826,209.5168,1.258194043,0.938417434,-25.41552402
-72.8786098,208.1780548,208.5183032,209.5168,1.33874519,0.998496821,-25.41546906
-72.87861606,207.7713623,208.21497,209.5168,1.745437695,1.301830009,-25.41526903
-72.87861604,208.1617584,208.5061485,209.5168,1.355041577,1.010651544,-25.41545874
-72.87861606,207.7054443,208.1658048,209.5168,1.811355664,1.350995183,-25.41524506
-72.87862227,208.2282715,208.5557575,209.5168,1.288528516,0.961042518,-25.41550252
-72.8786223,207.6135559,208.0972695,209.5168,1.903244092,1.419530525,-25.41521443
-72.87862227,208.1362457,208.4871197,209.5168,1.380554272,1.029680287,-25.41544306
-72.87862229,207.814682,208.2472802,209.5168,1.702117993,1.269519841,-25.41528579
-72.87862852,207.8316345,208.2599243,209.5168,1.685165479,1.256875742,-25.41529258
-72.87862853,207.6042175,208.0903044,209.5168,1.912582471,1.426495591,-25.41521148
-72.87862854,207.5333862,208.0374746,209.5168,1.98341377,1.479325391,-25.41519002
-72.87862851,208.013855,208.3958341,209.5168,1.50294502,1.120965903,-25.41537527
-72.87863475,207.9037323,208.3136987,209.5168,1.6130677,1.203101333,-25.41532306
-72.87863474,208.1319733,208.4839331,209.5168,1.384826733,1.032866919,-25.41544049
-72.87863476,207.7809906,208.2221513,209.5168,1.735809399,1.294648707,-25.41527268
-72.87863474,208.0367737,208.4129281,209.5168,1.480026318,1.1038719,-25.41538711
-72.87864097,208.1560669,208.5019034,209.5168,1.360733105,1.014896593,-25.41545519
-72.87864101,207.4216614,207.9541442,209.5168,2.095138623,1.562655808,-25.41515912
-72.87864101,207.3906097,207.9309842,209.5168,2.126190259,1.585815792,-25.41515111
-72.878641,207.576416,208.0695685,209.5168,1.940383984,1.447231458,-25.41520287
-72.87864724,207.416214,207.9500812,209.5168,2.100586011,1.566718764,-25.4151577
-72.87865346,207.6194611,208.1016739,209.5168,1.89733894,1.415126145,-25.41521631
-72.87865349,207.1374817,207.7421877,209.5168,2.379318311,1.774612335,-25.4150936
-72.87865343,208.1417542,208.4912282,209.5168,1.37504585,1.025571809,-25.4154464
-72.87865346,207.7451477,208.1954177,209.5168,1.771652295,1.321382271,-25.41525928
-72.87865345,207.8318176,208.2600608,209.5168,1.684982373,1.256739172,-25.41529265
-72.87865971,207.3334656,207.888363,209.5168,2.183334424,1.62843699,-25.41513696
-72.87865972,207.2262421,207.8083899,209.5168,2.290557935,1.708410063,-25.41511232
-72.87866595,207.1957703,207.7856624,209.5168,2.321029736,1.731137575,-25.41510573
-72.87866593,207.6222534,208.1037565,209.5168,1.894546582,1.413043453,-25.4152172
-72.87866591,207.9915009,208.3791612,209.5168,1.525299146,1.137638815,-25.41536406
-72.87867216,207.6452332,208.1208961,209.5168,1.871566846,1.395903927,-25.41522465
-72.87867216,207.6184387,208.1009113,209.5168,1.898361279,1.41588866,-25.41521598
-72.87867216,207.5557251,208.0541361,209.5168,1.961074902,1.46266386,-25.41519662
-72.87867217,207.4576263,207.9809688,209.5168,2.059173657,1.535831198,-25.4151687
-72.87867838,207.7225037,208.1785286,209.5168,1.794296338,1.338271418,-25.4152511
-72.87867838,207.7630768,208.2087902,209.5168,1.753723218,1.308009799,-25.41526592
-72.87867839,207.6134491,208.0971898,209.5168,1.903350903,1.419610191,-25.4152144
-72.8786784,207.455246,207.9791934,209.5168,2.061554028,1.537606607,-25.41516806
-72.87868463,207.3948822,207.9341708,209.5168,2.121917798,1.58262916,-25.4151522
-72.87868464,207.2965851,207.8608556,209.5168,2.220214917,1.655944449,-25.41512822
-72.87868462,207.5985413,208.0860707,209.5168,1.91825874,1.430729259,-25.4152097
-72.87869082,208.2232666,208.5520246,209.5168,1.293533398,0.96477543,-25.41549907
-72.87869086,207.4897308,208.0049141,209.5168,2.027069165,1.511885938,-25.41517754
-72.87869085,207.69487,208.1579179,209.5168,1.821930005,1.358882096,-25.41524138
-72.87869085,207.5389252,208.0416058,209.5168,1.977874829,1.475194151,-25.41519164
-72.87869708,207.5993347,208.0866625,209.5168,1.917465283,1.430137456,-25.41520995
-72.87870331,207.6947479,208.1578269,209.5168,1.822052075,1.358973143,-25.41524134
-72.87870332,207.4587555,207.981811,209.5168,2.058044507,1.534989017,-25.41516901
-72.87870953,207.7764435,208.2187598,209.5168,1.740356519,1.298040194,-25.41527095
-72.87870953,207.8177948,208.2496018,209.5168,1.6990052,1.267198152,-25.41528702
-72.87870955,207.5183411,208.0262531,209.5168,1.998458936,1.490546887,-25.41518566
-72.87871576,207.7225189,208.17854,209.5168,1.794281079,1.338260037,-25.4152511
-72.878722,207.6242371,208.1052361,209.5168,1.892562939,1.411563946,-25.41521784
-72.878722,207.6285553,208.1084568,209.5168,1.888244702,1.408343172,-25.41521923
-72.878722,207.5545807,208.0532826,209.5168,1.962219312,1.463517422,-25.41519628
-72.87872201,207.4692535,207.989641,209.5168,2.04754646,1.527159008,-25.41517187
-72.87872823,207.4555969,207.9794552,209.5168,2.061203076,1.537344848,-25.41516815
-72.87873446,207.4795685,207.9973344,209.5168,2.037231519,1.519465569,-25.41517471
-72.87873448,207.2324066,207.8129878,209.5168,2.284393384,1.703812209,-25.41511368
-72.87874071,207.0519867,207.6784209,209.5168,2.464813306,1.83837911,-25.41507685
-72.87874692,207.4837646,208.0004642,209.5168,2.033035352,1.516335841,-25.41517588
-72.87874691,207.6405487,208.1174022,209.5168,1.876251294,1.399397841,-25.41522312
-72.8787469,207.764389,208.209769,209.5168,1.752410962,1.307031047,-25.41526641
-72.87875315,207.4266052,207.9578316,209.5168,2.090194775,1.55896842,-25.41516042
-72.87875313,207.6251831,208.1059417,209.5168,1.891616895,1.410858334,-25.41521814
-72.87875936,207.6706085,208.1398224,209.5168,1.846191479,1.376977612,-25.41523309
-72.8787656,207.3894348,207.9301079,209.5168,2.127365186,1.586692115,-25.41515081
-72.87876559,207.5899963,208.0796975,209.5168,1.926803662,1.437102522,-25.41520705
-72.87877184,207.105011,207.7179693,209.5168,2.411789014,1.798830735,-25.4150871
-72.87877807,207.1066895,207.7192212,209.5168,2.410110547,1.797578844,-25.41508743
-72.87878429,207.1743622,207.7696951,209.5168,2.342437817,1.747104875,-25.41510121
-72.87878429,207.2028351,207.7909317,209.5168,2.313964917,1.725868252,-25.41510725
-72.87878428,207.4137115,207.9482148,209.5168,2.103088452,1.568585219,-25.41515705
-72.87878431,206.908905,207.5717029,209.5168,2.607894971,1.945097127,-25.41505127
-72.8787905,207.4607544,207.9833019,209.5168,2.056045605,1.533498129,-25.41516955
-72.87879053,207.072998,207.6940923,209.5168,2.443801953,1.822707711,-25.41508086
-72.87879054,206.787796,207.4813732,209.5168,2.729003979,2.035426753,-25.41503171
-72.87879676,206.9694672,207.6168734,209.5168,2.547332837,1.899926624,-25.41506174
-72.87879675,207.1858978,207.778299,209.5168,2.330902173,1.73850097,-25.41510364
-72.87880299,206.878067,207.5487022,209.5168,2.638732983,1.968097779,-25.41504611
-72.87881539,207.7099304,208.1691508,209.5168,1.80686958,1.34764922,-25.41524664
-72.87881543,207.0743256,207.6950824,209.5168,2.442474438,1.821717579,-25.41508111
-72.87881544,206.8465576,207.5252008,209.5168,2.670242383,1.991599187,-25.41504097
-72.87882166,206.9878387,207.6305759,209.5168,2.528961255,1.886224108,-25.41506501
-72.87882165,207.0805054,207.6996917,209.5168,2.436294629,1.817108344,-25.4150823
-72.87882788,206.9756317,207.6214712,209.5168,2.541168286,1.89532877,-25.41506283
-72.87883411,206.8916626,207.5588425,209.5168,2.625137402,1.957957462,-25.41504836
-72.87884034,206.7715149,207.4692299,209.5168,2.745285107,2.047570096,-25.41502919
-72.87885279,206.7892456,207.4824544,209.5168,2.727554395,2.034345575,-25.41503191
-72.87885279,206.8459473,207.5247456,209.5168,2.670852734,1.992054421,-25.41504086
-72.878859,207.0611115,207.6852266,209.5168,2.45568855,1.831573376,-25.41507856
-72.87885902,206.7798309,207.4754325,209.5168,2.736969067,2.041367545,-25.41503046
-72.87886523,207.0414124,207.670534,209.5168,2.475387646,1.846266024,-25.41507483
-72.87887147,206.6690826,207.3928304,209.5168,2.847717358,2.12396959,-25.41501412
-72.87887144,207.2561035,207.8306622,209.5168,2.260696484,1.686137784,-25.41511892
-72.87887768,206.9071655,207.5704055,209.5168,2.609634473,1.946394542,-25.41505094
-72.87887768,206.990036,207.6322147,209.5168,2.526763989,1.884585269,-25.41506538
-72.87887769,206.7575073,207.4587823,209.5168,2.759292676,2.058017696,-25.41502705
-72.87889011,207.1214142,207.7302037,209.5168,2.395385815,1.786596347,-25.41509033
-72.87889014,206.6932526,207.4108576,209.5168,2.823547437,2.105942359,-25.41501757
-72.87889633,207.2220459,207.8052602,209.5168,2.294754102,1.711539791,-25.41511137
-72.87889635,206.866806,207.5403032,209.5168,2.64999397,1.97649683,-25.41504423
-72.87890256,207.1347656,207.7401619,209.5168,2.382034375,1.776638123,-25.41509301
-72.87890878,207.1064453,207.7190391,209.5168,2.410354687,1.797760938,-25.41508734
-72.87890878,207.213562,207.7989325,209.5168,2.303237988,1.717867531,-25.41510951
-72.878915,207.2404175,207.8189627,209.5168,2.27638252,1.697837275,-25.4151154
-72.87891502,206.9108887,207.5731824,209.5168,2.605911328,1.943617621,-25.41505155
-72.87891502,206.9304504,207.5877726,209.5168,2.586349561,1.9290274,-25.41505489
-72.878915,207.2021332,207.7904082,209.5168,2.314666821,1.726391771,-25.41510705
-72.87892125,206.800766,207.4910469,209.5168,2.716034009,2.025753051,-25.41503367
-72.87892124,206.9800873,207.6247944,209.5168,2.53671272,1.892005569,-25.41506358
-72.87892125,206.6797485,207.4007856,209.5168,2.837051465,2.116014392,-25.41501562
-72.87892124,206.8701019,207.5427614,209.5168,2.646698071,1.974038572,-25.41504475
-72.87892747,206.8805847,207.5505801,209.5168,2.636215283,1.966219944,-25.41504648
-72.87893369,206.8247223,207.5089148,209.5168,2.69207771,2.007885152,-25.41503743
-72.87893992,206.726593,207.4357247,209.5168,2.790206982,2.081075252,-25.41502241
-72.87894614,206.6525879,207.3805277,209.5168,2.864212109,2.136272265,-25.41501177
-72.87895235,206.9237823,207.5827992,209.5168,2.593017651,1.934000822,-25.41505373
-72.87895859,206.6274414,207.3617721,209.5168,2.889358594,2.155027868,-25.41500827
-72.8789648,206.7635498,207.4632891,209.5168,2.753250195,2.053510889,-25.41502793
-72.87897725,206.6925354,207.4103227,209.5168,2.8242646,2.106477259,-25.41501743
-72.87897724,206.8411255,207.5211492,209.5168,2.675674512,1.995650764,-25.41504003
-72.87897725,206.6792297,207.4003987,209.5168,2.837570264,2.116401341,-25.41501552
-72.87898969,206.7800446,207.4755918,209.5168,2.736755444,2.041208215,-25.41503044
-72.87899591,206.7138977,207.4262559,209.5168,2.802902295,2.090544101,-25.41502052
-72.87900835,206.8756714,207.5469154,209.5168,2.641128613,1.969884571,-25.41504563
-72.87901458,206.6235352,207.3588586,209.5168,2.893264844,2.157941361,-25.41500771
-72.8790208,206.6707001,207.3940368,209.5168,2.846099927,2.122763224,-25.41501429
-72.8790208,206.646347,207.375873,209.5168,2.870452954,2.140927024,-25.41501086
-72.87902702,206.7190399,207.4300912,209.5168,2.797760083,2.086708763,-25.41502126
-72.87902701,206.926239,207.5846315,209.5168,2.590560986,1.93216851,-25.41505412
-72.87903325,206.6278076,207.3620453,209.5168,2.888992383,2.154754729,-25.41500829
-72.87903947,206.617218,207.354147,209.5168,2.899581982,2.162653023,-25.41500683
-72.87905813,206.6259766,207.3606796,209.5168,2.890823437,2.156120429,-25.41500803
-72.87910165,207.1511383,207.7523735,209.5168,2.365661694,1.764426497,-25.41509627
-72.87910168,206.6863556,207.4057135,209.5168,2.830444409,2.111086496,-25.41501649
-72.8791141,207.0715942,207.6930452,209.5168,2.445205762,1.82375475,-25.41508046
-72.87917012,206.7360992,207.442815,209.5168,2.780700757,2.073985,-25.41502372
-72.87917011,206.8881989,207.5562591,209.5168,2.628601147,1.960540914,-25.41504763
-72.87917634,206.7045288,207.4192681,209.5168,2.812271191,2.097531932,-25.41501907
-72.87919501,206.6748962,207.3971665,209.5168,2.84190376,2.119633499,-25.41501479
-72.87920121,207.0615082,207.6855225,209.5168,2.455291821,1.831277478,-25.41507847
-72.87922613,206.6110687,207.3495605,209.5168,2.905731274,2.1672395,-25.41500588
-72.87922612,206.7618713,207.4620372,209.5168,2.754928662,2.054762784,-25.41502754
-72.87925723,206.8832092,207.5525376,209.5168,2.633590771,1.964262446,-25.41504673
-72.87928835,206.8545227,207.5311416,209.5168,2.662277295,1.985658402,-25.415042
-72.87929458,206.8134918,207.5005386,209.5168,2.703308179,2.016261447,-25.41503544
-72.87932569,206.9933929,207.6347185,209.5168,2.523407056,1.882081494,-25.41506573
-72.87934438,206.840271,207.5205119,209.5168,2.676529004,1.996288096,-25.41503966
-72.87935061,206.7639771,207.4636078,209.5168,2.752822949,2.053192233,-25.41502775
-72.87936305,207.0279541,207.6604961,209.5168,2.488845898,1.856303921,-25.41507203
-72.87937551,206.9724579,207.619104,209.5168,2.544342114,1.89769599,-25.41506195
-72.87937551,206.9849091,207.6283908,209.5168,2.531890942,1.888409235,-25.41506417
-72.87938174,206.8643951,207.538505,209.5168,2.652404858,1.978295009,-25.41504354
-72.87940042,206.9097595,207.5723402,209.5168,2.607040479,1.94445981,-25.41505107
-72.87940664,207.0478363,207.6753253,209.5168,2.468963696,1.841474703,-25.41507572
-72.87941288,206.9456329,207.5990965,209.5168,2.571167065,1.917703485,-25.41505721
-72.87941288,206.8946075,207.561039,209.5168,2.622192456,1.955760971,-25.41504851
-72.87941286,207.2659912,207.838037,209.5168,2.250808789,1.678763016,-25.41512083
-72.87941909,207.2397919,207.8184961,209.5168,2.27700813,1.698303896,-25.41511495
-72.87941911,206.9789276,207.6239295,209.5168,2.537872388,1.89287052,-25.41506307
-72.87942534,206.9504395,207.6026815,209.5168,2.566360547,1.914118524,-25.41505804
-72.87943156,207.1679535,207.7649152,209.5168,2.348846509,1.751884831,-25.41509951
-72.87943157,206.8701019,207.5427614,209.5168,2.646698071,1.97403858,-25.41504444
-72.87943778,207.2674255,207.8391068,209.5168,2.249374463,1.677693218,-25.41512114
-72.87943778,207.2795715,207.8481659,209.5168,2.237228467,1.66863408,-25.41512392
-72.87944403,206.9100342,207.572545,209.5168,2.60676582,1.944254955,-25.41505109
-72.87945025,207.0273132,207.6600181,209.5168,2.489486768,1.856781917,-25.41507185
-72.87945026,206.9933014,207.6346502,209.5168,2.523498608,1.882149781,-25.41506563
-72.87945647,207.2950287,207.8596947,209.5168,2.221771313,1.657105302,-25.41512748
-72.87945648,207.1936798,207.7841032,209.5168,2.32312019,1.732696757,-25.41510491
-72.8794627,207.3668213,207.9132415,209.5168,2.149978711,1.603558509,-25.41514475
-72.87946271,207.1874695,207.7794712,209.5168,2.329330518,1.737328754,-25.41510359
-72.87946895,206.9413605,207.5959099,209.5168,2.575439526,1.920890117,-25.41505643
-72.87946896,206.8296814,207.5126136,209.5168,2.687118604,2.004186392,-25.41503789
-72.87946893,207.2879944,207.8544481,209.5168,2.228805615,1.662351863,-25.41512584
-72.8794814,207.2134094,207.7988187,209.5168,2.303390576,1.717981347,-25.41510913
-72.87948139,207.3355103,207.889888,209.5168,2.181289746,1.626911967,-25.41513706
-72.8794814,207.2141724,207.7993877,209.5168,2.302627637,1.717412306,-25.4151093
-72.87948764,207.1114655,207.7227833,209.5168,2.405334546,1.794016655,-25.41508798
-72.87950634,206.9998169,207.6395098,209.5168,2.516983105,1.877290169,-25.41506677
-72.87950633,207.3056335,207.8676044,209.5168,2.211166455,1.649195628,-25.41512993
-72.87950634,207.0556793,207.681175,209.5168,2.461120679,1.83562496,-25.41507714
-72.87951257,207.0837097,207.7020816,209.5168,2.433090283,1.81471838,-25.41508251
-72.87951258,207.0340881,207.6650712,209.5168,2.482711865,1.851728831,-25.41507307
-72.87951256,207.2369537,207.8163793,209.5168,2.279846265,1.700420731,-25.41511426
-72.87951258,207.018219,207.6532351,209.5168,2.498581006,1.863564891,-25.41507013
-72.87951257,207.1764221,207.7712315,209.5168,2.340377881,1.745568473,-25.41510123
-72.87951882,206.9086151,207.5714866,209.5168,2.608184888,1.945313374,-25.4150508
-72.87952505,206.9024811,207.5669115,209.5168,2.614318921,1.949888466,-25.41504976
-72.87952503,207.2861786,207.8530938,209.5168,2.230621411,1.663706183,-25.41512538
-72.87952503,207.2104187,207.796588,209.5168,2.306381299,1.72021199,-25.41510845
-72.87953127,207.1051941,207.7181058,209.5168,2.411605908,1.798694176,-25.41508671
-72.87954375,206.9935303,207.6348209,209.5168,2.523269727,1.88197907,-25.4150656
-72.87954375,207.0548248,207.6805377,209.5168,2.461975171,1.836262287,-25.41507694
-72.87954376,206.8775482,207.5483153,209.5168,2.639251782,1.968484739,-25.41504559
-72.87954997,207.3615417,207.9093037,209.5168,2.155258252,1.607496277,-25.41514337
-72.87954999,207.0157928,207.6514256,209.5168,2.501007153,1.865374443,-25.41506965
-72.87954998,207.1567841,207.7565844,209.5168,2.360015942,1.760215599,-25.41509711
-72.87955621,207.1751099,207.7702528,209.5168,2.341690137,1.746547225,-25.41510091
-72.87956869,207.0843201,207.7025369,209.5168,2.432479932,1.814263148,-25.41508258
-72.8795748,206.8299103,207.5127843,209.5168,2.686889722,2.004015682,-25.41503784
-72.87957479,206.9547882,207.605925,209.5168,2.562011792,1.910874991,-25.41505869
-72.8795748,206.8448792,207.5239489,209.5168,2.67192085,1.992851091,-25.41504024
-72.87958103,207.0749969,207.6955832,209.5168,2.441803052,1.821216834,-25.41508077
-72.87958728,206.9584351,207.608645,209.5168,2.558364941,1.908154974,-25.41505932
-72.87959976,207.1499023,207.7514516,209.5168,2.366897656,1.765348353,-25.41509565
-72.87960603,206.8664856,207.5400642,209.5168,2.650314404,1.97673584,-25.41504372
-72.87961851,207.092865,207.7089101,209.5168,2.42393501,1.807889886,-25.4150842
-72.87962476,207.0492554,207.6763837,209.5168,2.467544629,1.840416291,-25.41507582
-72.87962477,206.8807068,207.5506711,209.5168,2.636093213,1.966128909,-25.41504604
-72.87962477,206.8398132,207.5201705,209.5168,2.676986768,1.996629526,-25.41503938
-72.87963101,207.0118103,207.6484552,209.5168,2.504989697,1.868344841,-25.41506885
-72.87963102,206.852066,207.5293093,209.5168,2.66473396,1.987490722,-25.41504135
-72.87963726,206.9521942,207.6039903,209.5168,2.564605786,1.912809733,-25.41505818
-72.87963727,206.8811188,207.5509784,209.5168,2.635681226,1.965821627,-25.4150461
-72.87966225,207.1861267,207.7784697,209.5168,2.330673291,1.73833027,-25.41510314
-72.87966227,206.9152527,207.5764373,209.5168,2.601547314,1.940362717,-25.4150518
-72.87966225,207.1989899,207.7880638,209.5168,2.317810132,1.728736233,-25.41510588
-72.87966226,207.0906372,207.7072485,209.5168,2.426162793,1.809551488,-25.41508373
-72.87966852,206.9153595,207.5765169,209.5168,2.601440503,1.940283051,-25.41505181
-72.87968101,207.0570374,207.6821879,209.5168,2.459762646,1.83461207,-25.41507725
-72.87968101,207.0236053,207.6572525,209.5168,2.493194653,1.859547462,-25.41507098
-72.87968726,207.0227661,207.6566266,209.5168,2.494033887,1.860173408,-25.41507082
-72.87970604,206.785553,207.4797002,209.5168,2.731247021,2.03709975,-25.41503079
-72.87970603,206.8264923,207.510235,209.5168,2.69030769,2.00656499,-25.41503719
-72.87970602,207.0214691,207.6556592,209.5168,2.495330884,1.861140779,-25.41507057
-72.87971229,206.813736,207.5007206,209.5168,2.703064038,2.016079362,-25.41503517
-72.87971229,206.8571625,207.5331105,209.5168,2.659637524,1.983689528,-25.41504211
-72.87971229,206.8053284,207.4944498,209.5168,2.711471631,2.022350198,-25.41503385
-72.87971228,206.9653625,207.6138119,209.5168,2.551437451,1.902988081,-25.41506044
-72.87971853,206.9856415,207.628937,209.5168,2.531158521,1.887862961,-25.41506404
-72.87971853,207.0511627,207.6778063,209.5168,2.46563728,1.838993689,-25.41507611
-72.8797248,206.7942505,207.4861873,209.5168,2.722549512,2.030612679,-25.41503212
-72.8797248,206.7275238,207.436419,209.5168,2.789276196,2.080381037,-25.41502202
-72.87973104,206.979538,207.6243847,209.5168,2.537262036,1.892415293,-25.41506294
-72.87973105,206.8823242,207.5518775,209.5168,2.634475781,1.964922544,-25.41504623
-72.87973729,207.050354,207.6772031,209.5168,2.466445996,1.839596873,-25.41507594
-72.87973731,206.7300262,207.4382854,209.5168,2.786773755,2.078514581,-25.41502238
-72.87974983,206.6182404,207.3549095,209.5168,2.898559644,2.161890523,-25.41500647
-72.87974982,206.7467194,207.450736,209.5168,2.77008064,2.066063956,-25.41502486
-72.87974981,206.9712982,207.6182391,209.5168,2.545501782,1.89856094,-25.41506146
-72.87974982,206.7623749,207.4624128,209.5168,2.754425122,2.054387228,-25.41502722
-72.87976233,206.772583,207.4700265,209.5168,2.744216992,2.046773454,-25.41502876
-72.87976859,206.7647095,207.464154,209.5168,2.752090527,2.052645961,-25.41502756
-72.87977484,206.8360748,207.5173822,209.5168,2.680725171,1.999417832,-25.41503867
-72.87978736,206.775238,207.4720068,209.5168,2.741561963,2.044793191,-25.41502915
-72.87978735,207.0231476,207.6569111,209.5168,2.493652417,1.859888889,-25.41507083
-72.87979362,206.756958,207.4583726,209.5168,2.759841992,2.058427422,-25.41502637
-72.87980614,206.7474213,207.4512596,209.5168,2.769378735,2.065540439,-25.41502493
-72.87980612,207.0283203,207.6607692,209.5168,2.488479687,1.856030789,-25.41507178
-72.87980614,206.6908569,207.4090708,209.5168,2.825943066,2.107729166,-25.41501662
-72.87981865,206.7861938,207.4801782,209.5168,2.730606152,2.036621757,-25.41503081
-72.87981866,206.6759949,207.3979859,209.5168,2.840805127,2.118814092,-25.41501449
-72.87981866,206.6557922,207.3829177,209.5168,2.861007764,2.133882308,-25.41501163
-72.87982489,207.1730194,207.7686936,209.5168,2.343780591,1.748106403,-25.41510028
-72.87983118,206.6013794,207.3423337,209.5168,2.915420605,2.174466338,-25.41500412
-72.87985622,206.8136444,207.5006524,209.5168,2.703155591,2.01614765,-25.41503506
-72.87990634,206.5705109,207.3193102,209.5168,2.946289136,2.197489753,-25.41499995
-72.8799126,206.639679,207.3708995,209.5168,2.877121045,2.145900463,-25.41500932
-72.87994393,206.7389984,207.4449773,209.5168,2.777801587,2.071822658,-25.41502358
-72.88006308,206.6484222,207.3774207,209.5168,2.868377759,2.139379252,-25.41501045
-72.88010072,206.7668152,207.4657246,209.5168,2.749984814,2.051075412,-25.41502769
-72.88011955,206.7130737,207.4256413,209.5168,2.80372627,2.091158687,-25.41501967
-72.88013839,206.7371979,207.4436344,209.5168,2.779602124,2.073165599,-25.41502322
-72.88018862,206.7027588,207.4179479,209.5168,2.814041211,2.098852127,-25.41501814
-72.88020119,206.5428162,207.298654,209.5168,2.973983838,2.218145959,-25.41499617
-72.88022631,206.6391602,207.3705126,209.5168,2.877639844,2.146287415,-25.41500911
-72.88023259,206.6817322,207.4022651,209.5168,2.835067822,2.114534907,-25.4150151
-72.880308,206.8287354,207.511908,209.5168,2.688064648,2.004892016,-25.41503727
-72.8803143,206.5593872,207.3110136,209.5168,2.957412793,2.205786381,-25.41499833
-72.88032058,206.6110535,207.3495491,209.5168,2.905746533,2.167250899,-25.41500524
-72.8803457,207.2010498,207.7896002,209.5168,2.315750195,1.727199828,-25.41510601
-72.88034572,206.8415375,207.5214565,209.5168,2.675262524,1.995343502,-25.41503932
-72.8803583,206.7572327,207.4585774,209.5168,2.759567334,2.058222573,-25.4150262
-72.88038345,206.8481293,207.526373,209.5168,2.668670728,1.990426985,-25.41504038
-72.88042119,206.7409058,207.4463999,209.5168,2.775894238,2.070400058,-25.41502375
-72.88042747,206.9367981,207.592507,209.5168,2.580001904,1.924292997,-25.41505518
-72.88045893,206.9027557,207.5671164,209.5168,2.614044263,1.949683622,-25.41504938
-72.88046522,206.9369965,207.592655,209.5168,2.57980354,1.924145046,-25.41505522
-72.8804841,206.8264313,207.5101895,209.5168,2.690368726,2.006610521,-25.41503691
-72.8804841,206.9417725,207.5962172,209.5168,2.575027539,1.920582847,-25.41505604
-72.88048411,206.7330017,207.4405047,209.5168,2.783798291,2.076295327,-25.41502257
-72.88048411,206.7650452,207.4644044,209.5168,2.751754834,2.05239559,-25.41502738
-72.88049038,207.0548096,207.6805263,209.5168,2.46199043,1.836273678,-25.41507653
-72.88049039,206.9769745,207.6224727,209.5168,2.539825513,1.894327278,-25.41506223
-72.88051556,206.9658356,207.6141647,209.5168,2.550964429,1.902635282,-25.41506025
-72.88052185,207.0544891,207.6802873,209.5168,2.462310864,1.836512675,-25.41507647
-72.88052185,207.0984497,207.7130755,209.5168,2.418350293,1.803724511,-25.41508496
-72.88052813,207.256134,207.830685,209.5168,2.260665967,1.686115041,-25.41511811
-72.88053444,207.0268555,207.6596766,209.5168,2.489944531,1.857123353,-25.41507129
-72.88053443,207.1724243,207.7682497,209.5168,2.344375684,1.74855026,-25.41509995
-72.88053443,207.1641693,207.7620927,209.5168,2.352630688,1.754707288,-25.41509823
-72.88053444,207.014389,207.6503785,209.5168,2.502410962,1.866421489,-25.41506899
-72.88054075,206.750351,207.4534447,209.5168,2.766449048,2.063355326,-25.41502516
-72.88054703,207.0707092,207.6923851,209.5168,2.446090771,1.824414856,-25.41507957
-72.88056593,206.8224945,207.5072532,209.5168,2.694305493,2.009546774,-25.41503629
-72.88057222,206.7794342,207.4751365,209.5168,2.737365796,2.041663469,-25.41502958
-72.8805722,207.2071533,207.7941525,209.5168,2.30964668,1.722647497,-25.41510733
-72.88057852,206.7244568,207.4341314,209.5168,2.792343213,2.08266859,-25.41502131
-72.88057852,206.8432159,207.5227084,209.5168,2.673584058,1.994091611,-25.41503959
-72.8805785,207.0955963,207.7109473,209.5168,2.421203687,1.805852726,-25.4150844
-72.88058479,207.1678162,207.7648127,209.5168,2.348983838,1.75198727,-25.415099
-72.88059108,207.3135376,207.8734996,209.5168,2.203262402,1.643300369,-25.41513136
-72.8805911,207.0250397,207.6583223,209.5168,2.491760327,1.858477672,-25.41507096
-72.88059739,206.9915619,207.6333528,209.5168,2.52523811,1.883447207,-25.41506485
-72.8806037,206.7624512,207.4624697,209.5168,2.754348828,2.05433033,-25.41502699
-72.88061629,206.9534454,207.6049235,209.5168,2.563354565,1.911876514,-25.41505809
-72.88062889,206.7574921,207.4587709,209.5168,2.759307935,2.058029099,-25.41502625
-72.88062889,206.8418427,207.5216841,209.5168,2.674957349,1.995115885,-25.41503938
-72.88062888,206.9050293,207.5688121,209.5168,2.611770703,1.947987879,-25.41504978
-72.88065406,207.0063782,207.6444036,209.5168,2.510421826,1.872396423,-25.41506755
-72.88065407,206.8563385,207.5324959,209.5168,2.660461499,1.984304099,-25.41504173
-72.88066665,207.2215118,207.8048619,209.5168,2.295288159,1.711938138,-25.41511046
-72.88067294,207.1811829,207.7747823,209.5168,2.335617139,1.742017665,-25.41510182
-72.88067296,206.9657745,207.6141192,209.5168,2.551025464,1.902680805,-25.41506027
