Latitude (deg),Sea Floor (m),Sea Floor + Refraction (m),Mean Sea Level (m),Sea Floor Depth (m),Sea Floor + Refraction Depth (m),Refraction Depth % Decrease
-71.87392722,91.01288605,92.03144985,95.0207,4.007813953,2.989250147,-25.41444833
-71.87393351,90.6098175,91.73081952,95.0207,4.410882495,3.289880483,-25.41446102
-71.87393978,90.72997284,91.82043787,95.0207,4.290727161,3.20026213,-25.41445749
-71.87394604,90.84539032,91.90652247,95.0207,4.17530968,3.114177526,-25.41445391
-71.87394602,91.14855957,92.13264251,95.0207,3.87214043,2.888057489,-25.41444347
-71.87395857,90.8626709,91.91941127,95.0207,4.158029102,3.101288735,-25.41445336
-71.87396482,91.25025177,92.20849006,95.0207,3.77044823,2.812209942,-25.41443961
-71.87397109,91.25886536,92.21491454,95.0207,3.761834644,2.805785463,-25.41443927
-71.87397737,90.96257019,91.99392157,95.0207,4.05812981,3.026778435,-25.41445008
-71.87397737,91.06085968,92.06723119,95.0207,3.95984032,2.953468813,-25.41444668
-71.87398991,90.86999512,91.92487406,95.0207,4.150704883,3.095825935,-25.41445315
-71.87400245,90.75534058,91.8393585,95.0207,4.265359424,3.181341497,-25.41445676
-71.8740463,90.78232574,91.8594855,95.0207,4.238374255,3.161214497,-25.41445595
-71.87405255,90.98587799,92.01130579,95.0207,4.034822009,3.009394214,-25.41444933
-71.87405882,90.90601349,91.95173852,95.0207,4.114686511,3.068961482,-25.41445201
-71.8740651,90.63709259,91.75116276,95.0207,4.38360741,3.269537244,-25.41446032
-71.8740776,91.00189209,92.02324997,95.0207,4.01880791,2.997450031,-25.4144488
-71.87409013,90.94165802,91.97832414,95.0207,4.07904198,3.042375861,-25.41445085
-71.87409639,90.97283936,92.00158087,95.0207,4.047860645,3.019119133,-25.41444981
-71.87411519,90.64880371,91.75989754,95.0207,4.371896289,3.260802455,-25.41446001
-71.87412145,90.65351105,91.76340853,95.0207,4.367188953,3.257291469,-25.41445988
-71.87412769,91.02999878,92.04421346,95.0207,3.990701221,2.97648654,-25.41444786
-71.87414649,90.67275238,91.77775976,95.0207,4.34794762,3.24294024,-25.41445933
-71.87415273,90.87992859,91.93228299,95.0207,4.140771411,3.08841701,-25.41445293
-71.874159,90.78765869,91.86346311,95.0207,4.233041309,3.157236894,-25.41445586
-71.87415899,90.88339233,91.93486644,95.0207,4.137307666,3.085833561,-25.41445282
-71.87416526,90.71394348,91.80848231,95.0207,4.306756519,3.212217687,-25.41445811
-71.87417153,90.42297363,91.59146125,95.0207,4.597726367,3.429238749,-25.4144663
-71.8741715,90.92953491,91.96928207,95.0207,4.091165088,3.051417929,-25.41445131
-71.87417778,90.57277679,91.70319256,95.0207,4.447923206,3.317507443,-25.41446222
-71.87418402,90.9862442,92.01157893,95.0207,4.034455798,3.009121071,-25.4144494
-71.87418403,90.68830109,91.78935683,95.0207,4.332398914,3.231343173,-25.41445889
-71.87419027,91.01661682,92.03423247,95.0207,4.004083179,2.986467527,-25.41444836
-71.87419656,90.49486542,91.64508204,95.0207,4.525834583,3.375617964,-25.41446439
-71.8742153,90.94155121,91.97824448,95.0207,4.079148792,3.042455523,-25.41445094
-71.87422155,90.99253845,92.01627352,95.0207,4.028161548,3.004426477,-25.41444921
-71.87422157,90.73251343,91.82233279,95.0207,4.288186572,3.198367214,-25.41445759
-71.87422783,90.6216507,91.73964536,95.0207,4.399049304,3.28105464,-25.41446087
-71.87423407,90.84732056,91.90796216,95.0207,4.173379443,3.112737843,-25.41445403
-71.87425284,90.62677002,91.74346363,95.0207,4.39392998,3.277236371,-25.41446073
-71.87427785,90.70258331,91.80000929,95.0207,4.318116687,3.220690713,-25.41445851
-71.87428411,90.57121277,91.70202602,95.0207,4.449487231,3.318673976,-25.41446232
-71.87432159,90.99006653,92.01442983,95.0207,4.030633472,3.00627017,-25.41444933
-71.87432784,90.9775238,92.00507479,95.0207,4.043176196,3.015625213,-25.41444976
-71.87432786,90.60884857,91.73009684,95.0207,4.411851428,3.290603156,-25.41446126
-71.87433411,90.64176941,91.75465099,95.0207,4.378930591,3.266049014,-25.41446031
-71.87434662,90.53009033,91.67135469,95.0207,4.490609668,3.349345314,-25.41446348
-71.8743591,90.89871216,91.9462928,95.0207,4.121987842,3.074407204,-25.41445239
-71.87439034,90.89497375,91.94350449,95.0207,4.125726245,3.077195507,-25.41445252
-71.87440284,90.75344849,91.83794729,95.0207,4.267251514,3.182752713,-25.414457
-71.87442158,90.73550415,91.82456343,95.0207,4.28519585,3.196136569,-25.41445755
-71.87445281,90.69528961,91.79456925,95.0207,4.325410388,3.226130749,-25.41445875
-71.87446529,90.85739899,91.9154792,95.0207,4.163301013,3.105220803,-25.41445374
-71.87447152,91.16114807,92.1420317,95.0207,3.859551929,2.878668295,-25.41444322
-71.87448401,91.12631226,92.11604927,95.0207,3.894387744,2.904650732,-25.4144445
-71.87450276,90.87451172,91.9282428,95.0207,4.146188281,3.092457202,-25.41445318
-71.87450275,91.03113556,92.04506134,95.0207,3.989564441,2.975638664,-25.41444791
-71.87451524,90.82433319,91.89081694,95.0207,4.196366809,3.129883064,-25.41445478
-71.87454021,90.97081757,92.00007291,95.0207,4.049882434,3.020627089,-25.41444998
-71.87457768,90.58599854,91.71305405,95.0207,4.434701465,3.307645951,-25.4144619
-71.87459637,91.0863266,92.0862258,95.0207,3.934373401,2.9344742,-25.41444593
-71.87460263,90.73554993,91.82459757,95.0207,4.285150073,3.196102429,-25.41445751
-71.87462134,90.95424652,91.98771333,95.0207,4.066453479,3.032986672,-25.41445052
-71.87465878,90.79184723,91.86658715,95.0207,4.228852771,3.154112854,-25.41445577
-71.87467125,90.78269196,91.85975865,95.0207,4.238008044,3.160941352,-25.41445605
-71.87468372,90.88622284,91.93697758,95.0207,4.134477161,3.083722416,-25.41445276
-71.87468996,90.95428467,91.98774178,95.0207,4.066415332,3.03295822,-25.41445051
-71.87468996,90.88685608,91.93744989,95.0207,4.133843921,3.083250111,-25.41445274
-71.8746962,90.7749176,91.85396011,95.0207,4.245782397,3.166739886,-25.41445629
-71.87470244,90.7197876,91.81284117,95.0207,4.300912402,3.207858828,-25.41445797
-71.87471491,90.90041351,91.94756176,95.0207,4.120286487,3.073138243,-25.41445229
-71.87472114,90.99601746,92.01886835,95.0207,4.024682544,3.001831648,-25.41444908
-71.87473361,91.10372162,92.09919995,95.0207,3.916978381,2.921500054,-25.41444527
-71.87473986,90.84254456,91.90439996,95.0207,4.178155444,3.116300044,-25.41445416
-71.87473985,91.02593231,92.04118047,95.0207,3.994767688,2.97951953,-25.41444804
-71.87475233,90.82592773,91.89200623,95.0207,4.194772266,3.128693769,-25.41445468
-71.87475856,90.9123764,91.95648433,95.0207,4.108323596,3.064215672,-25.41445189
-71.87475856,91.02165985,92.03799384,95.0207,3.999040149,2.982706162,-25.41444819
-71.87475856,91.01259613,92.03123362,95.0207,4.00810387,2.989466376,-25.4144485
-71.87475857,90.73059082,91.8208988,95.0207,4.29010918,3.1998012,-25.41445763
-71.87477104,90.7184906,91.8118738,95.0207,4.302209399,3.208826199,-25.41445799
-71.87477102,91.04934692,92.05864435,95.0207,3.971353076,2.962055645,-25.41444721
-71.87477726,91.06350708,92.06920577,95.0207,3.95719292,2.951494234,-25.41444671
-71.87477726,91.02388763,92.03965544,95.0207,3.996812366,2.981044561,-25.4144481
-71.87477727,90.87732697,91.93034256,95.0207,4.143373035,3.090357441,-25.41445303
-71.87477726,90.9952774,92.01831638,95.0207,4.025422595,3.002383619,-25.41444909
-71.87478351,90.86118317,91.91830164,95.0207,4.159516833,3.10239836,-25.41445355
-71.87478349,91.12848663,92.11767103,95.0207,3.892213367,2.903028966,-25.41444436
-71.87478352,90.69672394,91.79563905,95.0207,4.323976062,3.225060954,-25.41445864
-71.87478975,90.71376801,91.80835143,95.0207,4.306931995,3.212348566,-25.41445813
-71.87479597,91.04255676,92.05357988,95.0207,3.978143237,2.967120115,-25.41444744
-71.8748022,90.99125671,92.01531753,95.0207,4.029443286,3.005382468,-25.41444922
-71.87480845,90.7201767,91.81313138,95.0207,4.300523303,3.207568618,-25.41445792
-71.87481467,91.07922363,92.08092802,95.0207,3.941476367,2.939771979,-25.41444613
-71.87482714,90.98336029,92.00942795,95.0207,4.037339709,3.011272049,-25.41444948
-71.87482713,91.22751617,92.19153262,95.0207,3.793183826,2.829167375,-25.41444061
-71.87482714,90.97718048,92.00481871,95.0207,4.043519519,3.015881285,-25.41444969
-71.87483338,90.7118454,91.80691745,95.0207,4.308854602,3.213782552,-25.41445816
-71.87483336,91.16786957,92.14704496,95.0207,3.852830432,2.873655043,-25.41444288
-71.87483338,90.76143646,91.84390515,95.0207,4.259263538,3.176794852,-25.41445666
-71.87483338,90.77298737,91.85252044,95.0207,4.247712634,3.168179563,-25.4144563
-71.8748396,90.91430664,91.957924,95.0207,4.106393359,3.062775999,-25.41445179
-71.87485829,91.18247986,92.1579421,95.0207,3.838220142,2.862757898,-25.41444231
-71.87488323,91.13031006,92.11903104,95.0207,3.890389941,2.901668959,-25.41444425
-71.87488322,91.2539978,92.21128406,95.0207,3.766702197,2.809415944,-25.41443955
-71.87490817,91.02558899,92.0409244,95.0207,3.995111011,2.979775601,-25.41444799
-71.87492063,91.21508026,92.18225725,95.0207,3.805619739,2.838442754,-25.41444105
-71.87492064,91.01605225,92.03381138,95.0207,4.004647754,2.98688862,-25.41444831
-71.87493311,91.02248383,92.0386084,95.0207,3.998216174,2.9820916,-25.41444809
-71.87493934,90.97414398,92.00255393,95.0207,4.046556018,3.018146072,-25.41444975
-71.87494557,90.9603653,91.99227704,95.0207,4.060334705,3.028422963,-25.41445021
-71.8749518,91.16775513,92.1469596,95.0207,3.852944873,2.873740401,-25.41444283
-71.8749518,91.11509705,92.10768435,95.0207,3.905602954,2.913015648,-25.41444478
-71.8749518,91.09870148,92.09545565,95.0207,3.921998523,2.925244351,-25.41444537
-71.87496427,91.02980042,92.04406551,95.0207,3.990899585,2.976634492,-25.41444782
-71.8749705,91.11352539,92.10651213,95.0207,3.907174609,2.914187874,-25.41444483
-71.87498295,91.2791214,92.23002259,95.0207,3.741578601,2.790677408,-25.41443852
-71.87498919,91.25069427,92.2088201,95.0207,3.770005725,2.811879896,-25.41443964
-71.87499543,91.08673096,92.08652739,95.0207,3.933969043,2.934172613,-25.41444579
-71.87500788,91.29196167,92.23959956,95.0207,3.72873833,2.781100439,-25.41443799
-71.87501411,91.39411163,92.31578853,95.0207,3.626588367,2.704911468,-25.41443379
-71.87501413,91.0947113,92.09247956,95.0207,3.925988696,2.928220439,-25.41444549
-71.87501411,91.46994019,92.37234557,95.0207,3.550759814,2.648354429,-25.41443051
-71.87502036,91.04343414,92.05423428,95.0207,3.977265857,2.966465721,-25.41444732
-71.87502036,91.15339661,92.13625024,95.0207,3.867303394,2.884449764,-25.41444334
-71.87502658,91.30889893,92.25223228,95.0207,3.711801074,2.768467717,-25.41443731
-71.8750328,91.51520538,92.40610681,95.0207,3.505494617,2.614593195,-25.41442848
-71.87503903,91.50169373,92.39602908,95.0207,3.519006274,2.62467092,-25.41442908
-71.87503904,91.38705444,92.3105249,95.0207,3.633645557,2.710175102,-25.41443407
-71.87504528,91.21923828,92.18535852,95.0207,3.801461719,2.835341479,-25.41444083
-71.87504527,91.48536682,92.38385159,95.0207,3.535333179,2.636848409,-25.41442981
-71.87504528,91.20130157,92.17198035,95.0207,3.819398425,2.848719646,-25.41444152
-71.87505773,91.41931152,92.33458397,95.0207,3.601388477,2.686116026,-25.4144327
-71.87506398,91.13156128,92.11996427,95.0207,3.889138721,2.900735733,-25.41444413
-71.87506398,91.16093445,92.14187237,95.0207,3.859765552,2.878827634,-25.41444304
-71.8750702,91.27251434,92.22509469,95.0207,3.748185657,2.795605309,-25.41443874
-71.87507019,91.46793365,92.37084899,95.0207,3.552766345,2.649851009,-25.41443057
-71.8750702,91.35951996,92.28998819,95.0207,3.661180042,2.730711812,-25.41443521
-71.8750702,91.32792664,92.26642418,95.0207,3.692773364,2.754275822,-25.41443651
-71.87507021,91.14910126,92.13304653,95.0207,3.871598743,2.887653469,-25.41444348
-71.87507643,91.43196869,92.34402437,95.0207,3.588731311,2.676675627,-25.41443214
-71.87508264,91.68891907,92.53567187,95.0207,3.331780933,2.485028127,-25.41442018
-71.87508265,91.48758698,92.3855075,95.0207,3.533113025,2.635192499,-25.4144297
-71.87508889,91.39687347,92.31784846,95.0207,3.623826526,2.702851538,-25.41443364
-71.87512007,91.08163452,92.08272619,95.0207,3.939065479,2.937973813,-25.41444592
-71.87512007,91.07833099,92.08026224,95.0207,3.942369006,2.940437763,-25.41444604
-71.87512005,91.35848999,92.28921998,95.0207,3.66221001,2.731480019,-25.41443524
-71.87512004,91.58261108,92.45638162,95.0207,3.438088916,2.564318376,-25.41442533
-71.87512006,91.27326202,92.22565235,95.0207,3.747437976,2.795047649,-25.41443869
-71.87513251,91.43847656,92.3488783,95.0207,3.582223438,2.671821704,-25.41443184
-71.87514499,91.05905151,92.06588256,95.0207,3.961648486,2.954817443,-25.41444671
-71.8751512,91.51009369,92.40229423,95.0207,3.510606311,2.618405775,-25.41442866
-71.87515122,91.17098999,92.14937233,95.0207,3.84971001,2.871327668,-25.41444263
-71.87515744,91.35855865,92.28927119,95.0207,3.662141345,2.731428805,-25.41443522
-71.87516367,91.32314301,92.26285629,95.0207,3.697556995,2.757843714,-25.41443667
-71.87516989,91.51316833,92.40458746,95.0207,3.507531665,2.616112537,-25.41442851
-71.87517614,91.29055023,92.23854683,95.0207,3.730149768,2.782153169,-25.41443798
-71.87517612,91.57649231,92.45181791,95.0207,3.44420769,2.56888209,-25.41442559
-71.87517613,91.50252533,92.39664933,95.0207,3.51817467,2.624050667,-25.41442899
-71.87518236,91.46109772,92.36575038,95.0207,3.559602283,2.654949623,-25.41443083
-71.87518236,91.44742584,92.35555315,95.0207,3.573274158,2.665146847,-25.41443143
-71.8751886,91.32240295,92.26230432,95.0207,3.698297046,2.758395685,-25.41443669
-71.87519483,91.33612061,92.27253568,95.0207,3.684579395,2.748164318,-25.41443613
-71.87520106,91.35115814,92.28375149,95.0207,3.669541858,2.736948509,-25.41443551
-71.87520106,91.38990021,92.31264742,95.0207,3.630799792,2.70805258,-25.41443389
-71.87520729,91.3923111,92.31444559,95.0207,3.628388904,2.706254408,-25.41443378
-71.87521352,91.44845581,92.35632136,95.0207,3.572244189,2.664378642,-25.41443137
-71.87521351,91.56137085,92.44053951,95.0207,3.45932915,2.580160494,-25.41442628
-71.8752135,91.74119568,92.5746626,95.0207,3.279504321,2.446037402,-25.41441746
-71.87521974,91.59007263,92.46194685,95.0207,3.430627368,2.558753151,-25.41442493
-71.87521974,91.58984375,92.46177614,95.0207,3.43085625,2.558923863,-25.41442495
-71.87522599,91.31623077,92.25770077,95.0207,3.704469226,2.762999231,-25.41443693
-71.87522597,91.66053009,92.51449784,95.0207,3.36016991,2.506202165,-25.41442153
-71.87523221,91.54730988,92.43005207,95.0207,3.473390125,2.590647929,-25.41442693
-71.87523845,91.37004089,92.29783527,95.0207,3.650659106,2.722864732,-25.41443471
-71.87523845,91.35150146,92.28400756,95.0207,3.669198535,2.736692441,-25.41443548
-71.87524467,91.57805634,92.45298444,95.0207,3.442643665,2.567715556,-25.41442549
-71.87524467,91.51664734,92.40718229,95.0207,3.504052661,2.613517709,-25.41442832
-71.87524468,91.32930756,92.26745414,95.0207,3.691392444,2.753245859,-25.41443638
-71.87524467,91.48754883,92.38547905,95.0207,3.533151172,2.635220954,-25.41442963
-71.87525091,91.39557648,92.31688109,95.0207,3.625123523,2.703818911,-25.41443363
-71.87525712,91.70653534,92.54881104,95.0207,3.314164661,2.47188896,-25.41441922
-71.87525714,91.40684509,92.32528583,95.0207,3.613854907,2.695414168,-25.41443314
-71.87526338,91.31760406,92.25872504,95.0207,3.703095935,2.761974957,-25.41443685
-71.87526336,91.5901413,92.46199806,95.0207,3.430558704,2.558701938,-25.41442491
-71.87526336,91.67878723,92.528115,95.0207,3.341912769,2.492585001,-25.41442061
-71.87526336,91.68025208,92.52920756,95.0207,3.340447925,2.491492441,-25.41442054
-71.87526337,91.53612518,92.42170992,95.0207,3.484574817,2.598990079,-25.41442743
-71.8752696,91.51357269,92.40488905,95.0207,3.507127307,2.615810947,-25.41442845
-71.87526958,91.88703918,92.68344058,95.0207,3.133660815,2.337259422,-25.41440954
-71.8752696,91.47936249,92.37937323,95.0207,3.541337512,2.64132677,-25.41442999
-71.87527582,91.70537567,92.5479461,95.0207,3.315324329,2.472753904,-25.41441927
-71.87527583,91.51345825,92.4048037,95.0207,3.507241748,2.615896303,-25.41442845
-71.87528206,91.57221985,92.44863128,95.0207,3.448480151,2.572068724,-25.41442575
-71.87529452,91.61863708,92.48325176,95.0207,3.402062915,2.537448237,-25.41442354
-71.8752945,91.90470123,92.69661389,95.0207,3.115998767,2.324086111,-25.41440852
-71.8752945,91.85681152,92.66089515,95.0207,3.163888477,2.359804848,-25.41441122
-71.87530075,91.6266098,92.48919825,95.0207,3.394090198,2.531501753,-25.41442315
-71.87530075,91.63896179,92.49841103,95.0207,3.381738208,2.52228897,-25.41442255
-71.87531944,91.63172913,92.49301652,95.0207,3.388970874,2.527683484,-25.4144229
-71.87532568,91.58054352,92.45483952,95.0207,3.440156482,2.565860481,-25.41442534
-71.87533189,92.00572968,92.77196637,95.0207,3.014970325,2.248733631,-25.41440252
-71.87533814,91.54244232,92.42642158,95.0207,3.478257678,2.594278416,-25.41442711
-71.87533813,91.79962921,92.61824549,95.0207,3.221070789,2.402454513,-25.41441433
-71.87534436,91.76157379,92.5898617,95.0207,3.259126208,2.430838305,-25.41441634
-71.87535058,92.10044861,92.84261288,95.0207,2.920251392,2.178087123,-25.41439652
-71.87535058,92.02321625,92.7850088,95.0207,2.997483752,2.235691199,-25.41440143
-71.87535059,91.76699829,92.59390758,95.0207,3.253701709,2.426792419,-25.41441606
-71.87535059,91.78206635,92.60514615,95.0207,3.238633655,2.415553849,-25.41441526
-71.87535059,91.88735962,92.68367957,95.0207,3.133340381,2.337020426,-25.41440948
-71.87537551,91.98596954,92.75722819,95.0207,3.034730457,2.263471807,-25.4144037
-71.87537552,91.86645508,92.66808784,95.0207,3.154244922,2.352612164,-25.41441065
-71.87537553,91.69549561,92.54057701,95.0207,3.325204395,2.480122993,-25.41441972
-71.87537552,91.89406586,92.68868145,95.0207,3.126634143,2.332018551,-25.41440909
-71.87538797,92.12877655,92.86374139,95.0207,2.89192345,2.156958612,-25.41439464
-71.87538799,91.72476196,92.56240544,95.0207,3.295938037,2.45829456,-25.41441823
-71.87538797,92.03897858,92.7967652,95.0207,2.981721423,2.223934801,-25.41440044
-71.87538797,92.00205231,92.76922359,95.0207,3.018647693,2.251476412,-25.41440272
-71.87540045,91.88084412,92.67881996,95.0207,3.139855884,2.341880041,-25.41440983
-71.87540044,91.97964478,92.75251084,95.0207,3.041055225,2.268189162,-25.41440407
-71.87540045,91.81970978,92.63322266,95.0207,3.200990222,2.38747734,-25.41441322
-71.87540668,91.82675934,92.6384806,95.0207,3.193940662,2.382219396,-25.41441283
-71.8754129,92.04193115,92.79896739,95.0207,2.978768848,2.221732611,-25.41440024
-71.87541289,92.21878052,92.93087122,95.0207,2.801919482,2.089828781,-25.41438845
-71.87541288,92.37877655,93.05020492,95.0207,2.64192345,1.97049508,-25.41437642
-71.87541914,91.97108459,92.74612619,95.0207,3.049615405,2.274573808,-25.41440458
-71.87541914,92.02256012,92.78451942,95.0207,2.99813988,2.236180575,-25.41440144
-71.87541912,92.35809326,93.0347782,95.0207,2.662606738,1.985921796,-25.41437805
-71.87541915,91.69140625,92.53752694,95.0207,3.32929375,2.483173056,-25.41441991
-71.87542537,92.07633209,92.82462547,95.0207,2.944367908,2.196074528,-25.41439805
-71.87542536,92.19130707,92.91038003,95.0207,2.829392932,2.110319967,-25.41439037
-71.87543781,92.45515442,93.10717167,95.0207,2.565545581,1.913528331,-25.41437013
-71.87543782,92.348526,93.02764242,95.0207,2.672173999,1.993057577,-25.41437879
-71.87543783,92.03707886,92.79534828,95.0207,2.983621143,2.225351715,-25.41440053
-71.87543782,92.2492981,92.95363288,95.0207,2.771401904,2.06706712,-25.41438625
-71.87544407,92.04345703,92.80010547,95.0207,2.977242969,2.220594528,-25.41440013
-71.87544405,92.27302551,92.97133007,95.0207,2.747674487,2.049369928,-25.41438451
-71.87544405,92.35690308,93.0338905,95.0207,2.663796924,1.986809501,-25.41437813
-71.87545029,92.26538086,92.96562828,95.0207,2.755319141,2.055071724,-25.41438507
-71.87545029,92.22637177,92.93653318,95.0207,2.794328235,2.084166818,-25.41438789
-71.8754503,92.06384277,92.81531026,95.0207,2.956857227,2.205389738,-25.41439884
-71.8754565,92.55524445,93.18182423,95.0207,2.465455554,1.838875772,-25.41436132
-71.8754565,92.70481873,93.29338482,95.0207,2.315881274,1.727315177,-25.41434674
-71.87546273,92.64829254,93.25122453,95.0207,2.372407458,1.769475465,-25.41435246
-71.87546274,92.4969635,93.13835515,95.0207,2.523736499,1.882344855,-25.41436653
-71.87546899,92.21783447,92.93016561,95.0207,2.802865527,2.090534393,-25.41438849
-71.87546898,92.46179199,93.11212233,95.0207,2.558908008,1.90857767,-25.41436956
-71.8754752,92.64142609,93.24610316,95.0207,2.379273914,1.774596839,-25.41435313
-71.87548768,92.36873627,93.04271633,95.0207,2.651963733,1.977983667,-25.41437718
-71.87548769,92.17554474,92.89862363,95.0207,2.845155261,2.122076366,-25.41439144
-71.87548766,92.67353821,93.27005412,95.0207,2.347161792,1.750645881,-25.41434993
-71.8754939,92.66218567,93.26158678,95.0207,2.358514331,1.759113219,-25.41435107
-71.87550014,92.55495453,93.18160799,95.0207,2.465745471,1.839092008,-25.41436133
-71.87550637,92.47921753,93.12511924,95.0207,2.541482471,1.895580762,-25.41436806
-71.87551261,92.52157593,93.15671242,95.0207,2.499124072,1.863987575,-25.41436434
-71.87551259,92.83248901,93.38860823,95.0207,2.188210986,1.632091766,-25.4143327
-71.87551259,92.72563934,93.30891397,95.0207,2.295060657,1.711786034,-25.41434454
-71.87551883,92.62081909,93.23073335,95.0207,2.399880908,1.789966651,-25.41435513
-71.87551882,92.87613678,93.4211631,95.0207,2.14456322,1.5995369,-25.41432752
-71.87551885,92.35980988,93.03605855,95.0207,2.660890125,1.984641453,-25.41437788
-71.87551885,92.25830841,92.96035326,95.0207,2.762391589,2.06034674,-25.41438557
-71.8755251,92.05937195,92.81197568,95.0207,2.961328052,2.208724322,-25.4143991
-71.87552506,92.804245,93.36754232,95.0207,2.216455005,1.653157684,-25.41433594
-71.87553131,92.42377472,93.08376699,95.0207,2.596925281,1.93693301,-25.41437273
-71.87553133,92.13019562,92.8647998,95.0207,2.890504382,2.155900196,-25.4143945
-71.87553129,92.75519562,93.33095864,95.0207,2.265504382,1.689741365,-25.41434137
-71.87553752,92.94898987,93.47550088,95.0207,2.071710132,1.545199123,-25.41431839
-71.87553754,92.57009125,93.19289778,95.0207,2.450608752,1.827802224,-25.41435993
-71.87553754,92.58143616,93.20135942,95.0207,2.439263843,1.819340576,-25.41435887
-71.87553754,92.59394836,93.21069171,95.0207,2.426751636,1.810008295,-25.4143577
-71.87553753,92.67314911,93.26976391,95.0207,2.347550891,1.750936092,-25.41434996
-71.87553753,92.73999786,93.31962333,95.0207,2.280702136,1.701076672,-25.41434301
-71.87554376,92.76574707,93.33882848,95.0207,2.25495293,1.68187152,-25.41434022
-71.87554376,92.74918365,93.32647459,95.0207,2.271516345,1.694225412,-25.41434202
-71.87555001,92.60299683,93.21744054,95.0207,2.417703174,1.803259462,-25.41435684
-71.87554998,93.00292969,93.51573211,95.0207,2.017770313,1.504967886,-25.41431121
-71.87554999,92.85230255,93.40338624,95.0207,2.168397449,1.617313757,-25.41433037
-71.87555,92.72206879,93.30625085,95.0207,2.298631213,1.714449149,-25.41434491
-71.87555001,92.61597443,93.22711993,95.0207,2.404725574,1.793580065,-25.41435559
-71.87555622,92.9875946,93.50429438,95.0207,2.033105396,1.516405621,-25.41431329
-71.87555626,92.33586884,93.01820202,95.0207,2.684831165,2.002497977,-25.41437974
-71.87555624,92.54123688,93.17137663,95.0207,2.479463123,1.849323375,-25.41436257
-71.87555623,92.77720642,93.34737548,95.0207,2.243493579,1.673324516,-25.41433896
-71.87555625,92.41781616,93.07932277,95.0207,2.602883838,1.941377225,-25.41437321
-71.87556246,92.83860779,93.39317195,95.0207,2.182092212,1.627528053,-25.41433198
-71.87556872,92.35791779,93.03464732,95.0207,2.662782214,1.986052677,-25.41437802
-71.8755687,92.72819519,93.31082025,95.0207,2.29250481,1.709879745,-25.41434426
-71.8755687,92.80849457,93.37071188,95.0207,2.212205432,1.649988123,-25.41433545
-71.87557494,92.76999664,93.34199804,95.0207,2.250703357,1.678701959,-25.41433975
-71.87557495,92.48735809,93.13119091,95.0207,2.533341907,1.889509089,-25.41436734
-71.87557495,92.59432983,93.21097623,95.0207,2.426370166,1.809723774,-25.41435765
-71.87557493,92.89450836,93.43486562,95.0207,2.126191638,1.585834379,-25.41432527
-71.87558117,92.74767303,93.32534789,95.0207,2.273026965,1.695352115,-25.41434218
-71.87558119,92.35585022,93.03310522,95.0207,2.66484978,1.987594779,-25.41437818
-71.87558116,92.92887115,93.46049525,95.0207,2.091828845,1.560204748,-25.41432097
-71.87558118,92.66918182,93.26680489,95.0207,2.351518176,1.753895108,-25.41435035
-71.87558739,93.04467773,93.54687007,95.0207,1.976022266,1.473829933,-25.41430537
-71.87559364,92.83654022,93.39162984,95.0207,2.184159778,1.629070156,-25.41433221
-71.87559364,92.85162354,93.4028798,95.0207,2.169076465,1.617820205,-25.41433044
-71.87559362,93.16738129,93.63838902,95.0207,1.853318713,1.382310982,-25.41428672
-71.87559364,92.87795258,93.42251742,95.0207,2.142747424,1.598182581,-25.41432729
-71.87559363,92.97595978,93.4956165,95.0207,2.044740222,1.525083505,-25.41431484
-71.87559988,92.77802277,93.34798436,95.0207,2.242677234,1.672715642,-25.41433886
-71.87559987,92.85664368,93.40662409,95.0207,2.164056323,1.614075911,-25.41432984
-71.87560612,92.73590851,93.31657326,95.0207,2.284791492,1.704126735,-25.41434343
-71.8756061,92.95476532,93.47980852,95.0207,2.06593468,1.540891479,-25.41431763
-71.87561236,92.65857697,93.25889521,95.0207,2.362123035,1.761804786,-25.41435141
-71.87561858,92.87847137,93.42290437,95.0207,2.142228625,1.597795633,-25.41432722
-71.87561857,92.9536972,93.47901186,95.0207,2.067002795,1.541688137,-25.41431776
-71.87562481,92.95810699,93.48230092,95.0207,2.062593005,1.538399077,-25.41431718
-71.87563104,92.99737549,93.51158949,95.0207,2.023324512,1.509110509,-25.41431195
-71.87563104,93.02745819,93.5340268,95.0207,1.993241809,1.486673201,-25.41430779
-71.87563105,92.85145569,93.40275461,95.0207,2.169244312,1.617945394,-25.41433045
-71.87563728,93.00679016,93.51861146,95.0207,2.013909839,1.502088536,-25.41431066
-71.87563729,92.771698,93.343267,95.0207,2.249002002,1.677432997,-25.41433955
-71.87563729,92.80898285,93.37107606,95.0207,2.211717151,1.649623937,-25.41433538
-71.87564353,92.74078369,93.32020944,95.0207,2.279916309,1.70049056,-25.4143429
-71.87564352,93.00255585,93.51545328,95.0207,2.018144153,1.505246717,-25.41431124
-71.87564977,92.71618652,93.30186354,95.0207,2.304513477,1.718836459,-25.41434551
-71.87564976,92.84452057,93.39758202,95.0207,2.176179431,1.623117982,-25.41433126
-71.87564978,92.5717926,93.19416674,95.0207,2.448907397,1.826533262,-25.41435975
-71.87564976,92.85176849,93.40298791,95.0207,2.168931506,1.617712087,-25.41433041
-71.87565601,92.66976166,93.26723736,95.0207,2.350938342,1.753462637,-25.41435028
